0	1.644581
1	1.779814
2	1.991436
3	1.740754
4	2.012021
5	1.878681
6	1.981903
7	1.574236
8	1.701298
9	1.857465
10	1.576133
11	1.633531
12	1.680826
13	1.679243
14	1.935401
15	1.865463
16	1.524338
17	1.583349
18	1.705188
19	1.630378
20	1.659925
21	1.733711
22	1.658165
23	1.696017
24	1.606555
25	1.714089
26	1.702685
27	1.829617
28	1.677305
29	1.955427
30	1.788819
31	1.608010
32	1.718012
33	1.593095
34	1.699389
35	1.750471
36	1.903509
37	1.656019
38	1.986911
39	1.645852
40	1.628105
41	1.716133
42	1.603698
43	1.631892
44	1.834720
45	1.724577
46	1.851894
47	1.823727
48	1.785350
49	1.614960
50	1.735861
51	1.491150
52	1.687454
53	1.583881
54	1.926844
55	1.690656
56	1.700252
57	1.665536
58	1.836747
59	1.782291
60	1.869093
61	1.865438
62	1.575239
63	1.693267
64	1.684381
65	1.721498
66	1.773460
67	1.549200
68	1.683166
69	1.626863
70	1.767923
71	1.476827
72	1.718098
73	1.480630
74	2.015124
75	1.705573
76	1.622762
77	1.953216
78	1.913239
79	1.593187
80	1.664122
81	1.525161
82	1.611076
83	1.701699
84	1.606852
85	1.929439
86	1.663794
87	1.558876
88	1.693905
89	1.836964
90	1.821213
91	1.849090
92	1.517412
93	1.859851
94	1.945154
95	1.706159
96	1.836843
97	1.852595
98	1.810592
99	1.832587
100	1.566714
101	1.807837
102	1.748989
103	1.842162
104	1.622383
105	1.622292
106	1.694671
107	1.546092
108	1.650850
109	1.607862
110	1.785238
111	1.840345
112	1.634801
113	1.540451
114	1.701329
115	1.700065
116	1.681013
117	1.501975
118	1.624357
119	1.547991
120	1.518344
121	1.645802
122	1.775925
123	1.708175
124	1.845236
125	1.670960
126	1.706015
127	1.673593
128	1.684405
129	1.533802
130	1.680236
131	1.720626
132	1.860489
133	1.839936
134	1.827986
135	1.732622
136	1.705846
137	1.737377
138	1.858699
139	1.868067
140	1.738804
141	1.592210
142	1.465433
143	1.606498
144	1.743587
145	1.761203
146	1.700754
147	1.747140
148	1.824522
149	1.565411
150	1.543181
151	1.672074
152	1.907890
153	1.774219
154	1.864253
155	1.641549
156	1.663856
157	1.832973
158	1.682702
159	1.929344
160	1.800629
161	1.694803
162	1.664190
163	1.696870
164	2.056801
165	1.608593
166	1.793757
167	1.694565
168	1.683233
169	1.614173
170	1.564898
171	1.665272
172	1.690073
173	1.565943
174	2.041980
175	1.635824
176	1.822950
177	1.636660
178	1.555193
179	1.933726
180	1.845683
181	1.691490
182	1.605943
183	1.826488
184	1.785864
185	1.750669
186	1.631852
187	1.685826
188	1.607376
189	1.638404
190	1.747635
191	1.753468
192	1.660274
193	1.596133
194	1.744636
195	1.616226
196	1.932844
197	1.706700
198	1.647500
199	1.662821
200	1.576877
201	1.841941
202	1.927340
203	1.624544
204	1.712888
205	1.803346
206	1.622580
207	1.772239
208	1.784073
209	1.647517
210	1.636035
211	1.487295
212	1.803482
213	1.655722
214	1.688703
215	1.572399
216	1.826202
217	1.648202
218	1.814158
219	1.913700
220	1.632055
221	1.954311
222	1.717131
223	1.787992
224	1.904586
225	1.884286
226	1.896828
227	1.756872
228	1.665444
229	1.548735
230	1.619687
231	1.556614
232	1.685625
233	1.811103
234	1.696321
235	1.879006
236	1.700612
237	1.812531
238	1.801721
239	1.793424
240	1.711483
241	1.971800
242	1.861716
243	1.890759
244	1.577567
245	1.794797
246	1.812859
247	1.761141
248	1.658389
249	1.930607
250	1.846014
251	1.640379
252	1.730565
253	1.980068
254	1.735208
255	1.609726
256	1.795901
257	1.782902
258	1.719512
259	1.534356
260	1.866024
261	1.884346
262	1.580828
263	1.848535
264	1.949745
265	1.604911
266	1.925143
267	1.496696
268	2.073163
269	1.847527
